released_task_id,benchmark_instance_id,arm,run_id,status,model,runner,task_source,start_time,end_time,wall_clock,steps,tokens_input,tokens_output,estimated_cost,guard_triggered,trigger_step,trigger_count,stop_reason,patch_generated,patch_bytes,changed_files_count,repeated_file_count,repeated_tool_count,repeated_file_rate,repeated_tool_rate,post_trigger_repetition_rate
released_task_2dc760e50d035174,django__django-13741,WARN_REPLAN_GUARD,e1c39b549df7,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:11:19Z,2026-06-16T16:12:46Z,86.749,28,259129,5397,0.0,True,3.0,12,Submitted,True,1066,1,28,28,0.965517,0.965517,0.965517
released_task_2dc760e50d035174,django__django-13741,HARD_STOP_GUARD,377ce6e82b11,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:12:47Z,2026-06-16T16:12:56Z,9.343,3,7999,489,0.0,True,3.0,1,hard_stop_guard,False,0,0,2,4,0.4,0.8,0.4
released_task_52c13e3266d4501c,pytest-dev__pytest-6197,NO_GUARD,4799a018fc4d,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:12:57Z,2026-06-16T16:18:25Z,327.426,50,1019218,21230,0.0,True,10.0,13,LimitsExceeded,True,467,1,24,49,0.48,0.98,0.48
released_task_52c13e3266d4501c,pytest-dev__pytest-6197,WARN_REPLAN_GUARD,e1cabd75a824,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:18:26Z,2026-06-16T16:25:03Z,397.815,50,2066634,40430,0.0,True,6.0,15,LimitsExceeded,True,467,1,59,70,0.830986,0.985915,0.830986
released_task_52c13e3266d4501c,pytest-dev__pytest-6197,HARD_STOP_GUARD,32b279954493,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:25:04Z,2026-06-16T16:26:03Z,59.093,20,191453,4493,0.0,True,20.0,1,hard_stop_guard,False,0,0,5,19,0.25,0.95,0.25
released_task_df968c962ec62163,django__django-14376,NO_GUARD,ca6a23db78dc,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:26:05Z,2026-06-16T16:26:50Z,45.571,8,20866,1137,0.0,True,5.0,2,Submitted,True,791,1,5,10,0.454545,0.909091,0.454545
released_task_df968c962ec62163,django__django-14376,WARN_REPLAN_GUARD,58579c4a0113,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:27:25Z,2026-06-16T16:28:25Z,59.184,15,108356,4168,0.0,True,3.0,4,Submitted,True,1514,2,13,16,0.764706,0.941176,0.764706
released_task_df968c962ec62163,django__django-14376,HARD_STOP_GUARD,6bd55075e7d4,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:28:26Z,2026-06-16T16:28:35Z,9.357,3,9696,661,0.0,True,3.0,1,hard_stop_guard,True,791,1,2,2,0.666667,0.666667,0.666667
released_task_c03acb33a56d22ef,django__django-14534,NO_GUARD,cbad5609a260,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:28:36Z,2026-06-16T16:31:56Z,200.384,42,454381,13323,0.0,True,4.0,7,Submitted,True,416,1,32,39,0.780488,0.95122,0.780488
released_task_c03acb33a56d22ef,django__django-14534,WARN_REPLAN_GUARD,b1810a795fe3,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:31:57Z,2026-06-16T16:35:38Z,220.164,50,808434,17430,0.0,True,3.0,16,LimitsExceeded,True,416,1,31,58,0.516667,0.966667,0.516667
released_task_c03acb33a56d22ef,django__django-14534,HARD_STOP_GUARD,1aefb359d25f,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:35:39Z,2026-06-16T16:35:49Z,10.769,4,9260,671,0.0,True,4.0,1,hard_stop_guard,False,0,0,2,5,0.333333,0.833333,0.333333
released_task_5921987a268cd3bf,sphinx-doc__sphinx-10614,NO_GUARD,18bac6255fa4,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:35:50Z,2026-06-16T16:40:36Z,285.81,50,1321847,23477,0.0,True,5.0,7,LimitsExceeded,True,2893,2,13,32,0.254902,0.627451,0.254902
released_task_5921987a268cd3bf,sphinx-doc__sphinx-10614,WARN_REPLAN_GUARD,550afa2c6633,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:40:37Z,2026-06-16T16:44:55Z,257.703,50,1366272,21127,0.0,True,5.0,9,LimitsExceeded,True,1535,1,17,32,0.34,0.64,0.34
released_task_5921987a268cd3bf,sphinx-doc__sphinx-10614,HARD_STOP_GUARD,57d712676a39,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:44:56Z,2026-06-16T16:46:11Z,75.459,6,44483,7456,0.0,True,6.0,1,hard_stop_guard,False,0,0,3,5,0.333333,0.555556,0.333333
released_task_10b7cdb276063e7b,pydata__xarray-4687,NO_GUARD,14ca18111760,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:46:12Z,2026-06-16T16:48:59Z,166.316,50,603654,8107,0.0,True,4.0,20,LimitsExceeded,True,328,1,34,49,0.68,0.98,0.68
released_task_10b7cdb276063e7b,pydata__xarray-4687,WARN_REPLAN_GUARD,04dbd185aabc,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:49:00Z,2026-06-16T16:52:38Z,217.742,50,841613,14588,0.0,True,5.0,22,LimitsExceeded,True,851,1,35,52,0.660377,0.981132,0.660377
released_task_10b7cdb276063e7b,pydata__xarray-4687,HARD_STOP_GUARD,704f097de020,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:52:39Z,2026-06-16T16:52:50Z,11.427,5,19721,677,0.0,True,5.0,1,hard_stop_guard,False,0,0,3,6,0.428571,0.857143,0.428571
released_task_814570b719cd62fd,pydata__xarray-7393,NO_GUARD,05d666b05a81,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:52:51Z,2026-06-16T16:56:28Z,216.493,50,629686,10545,0.0,True,5.0,8,LimitsExceeded,False,0,0,16,49,0.32,0.98,0.32
released_task_814570b719cd62fd,pydata__xarray-7393,WARN_REPLAN_GUARD,c9f96a54273b,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:56:29Z,2026-06-16T16:59:17Z,168.177,50,640037,8459,0.0,True,5.0,8,LimitsExceeded,False,0,0,19,49,0.38,0.98,0.38
released_task_814570b719cd62fd,pydata__xarray-7393,HARD_STOP_GUARD,79c31aa6b1b6,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T16:59:18Z,2026-06-16T17:00:07Z,49.11,5,14242,735,0.0,True,5.0,1,hard_stop_guard,False,0,0,2,4,0.4,0.8,0.4
released_task_710948da4ab7cfee,django__django-11951,NO_GUARD,2f726ee468b8,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:00:08Z,2026-06-16T17:01:37Z,89.007,23,135663,3650,0.0,True,1.0,11,Submitted,True,876,1,15,24,0.6,0.96,0.6
released_task_710948da4ab7cfee,django__django-11951,WARN_REPLAN_GUARD,e1141c86f573,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:01:38Z,2026-06-16T17:02:18Z,39.75,17,99208,2647,0.0,True,1.0,10,Submitted,True,876,1,16,18,0.8,0.9,0.8
released_task_710948da4ab7cfee,django__django-11951,HARD_STOP_GUARD,37f7a049d544,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:02:19Z,2026-06-16T17:02:26Z,7.3,2,3452,459,0.0,True,2.0,1,hard_stop_guard,False,0,0,2,2,0.666667,0.666667,0.666667
released_task_850aca790a4743d9,django__django-15252,NO_GUARD,0becb51d130f,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:02:27Z,2026-06-16T17:09:02Z,394.518,50,1703641,31968,0.0,True,18.0,5,LimitsExceeded,True,1820,1,20,58,0.327869,0.95082,0.327869
released_task_850aca790a4743d9,django__django-15252,WARN_REPLAN_GUARD,c05ce00e0ee6,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:09:03Z,2026-06-16T17:13:45Z,281.948,50,1534343,23564,0.0,True,5.0,5,LimitsExceeded,True,2443,1,26,55,0.440678,0.932203,0.440678
released_task_850aca790a4743d9,django__django-15252,HARD_STOP_GUARD,39a2be98ac3b,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:13:46Z,2026-06-16T17:13:58Z,12.344,4,15629,580,0.0,True,4.0,1,hard_stop_guard,False,0,0,2,5,0.333333,0.833333,0.333333
released_task_12d4bb2102dc2f56,matplotlib__matplotlib-20826,NO_GUARD,5e732dab5aaf,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:17:40Z,2026-06-16T17:24:24Z,403.948,50,831547,13899,0.0,True,4.0,13,LimitsExceeded,False,0,0,33,49,0.66,0.98,0.66
released_task_12d4bb2102dc2f56,matplotlib__matplotlib-20826,WARN_REPLAN_GUARD,d808f9154d34,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:24:25Z,2026-06-16T17:28:15Z,229.54,50,992655,15685,0.0,True,7.0,24,LimitsExceeded,False,0,0,41,56,0.719298,0.982456,0.719298
released_task_12d4bb2102dc2f56,matplotlib__matplotlib-20826,HARD_STOP_GUARD,908a065ee9be,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:28:16Z,2026-06-16T17:29:35Z,78.78,9,40140,1149,0.0,True,9.0,1,hard_stop_guard,False,0,0,4,8,0.444444,0.888889,0.444444
released_task_a919c7a583ab5954,django__django-11206,NO_GUARD,ff24dbb68199,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:29:36Z,2026-06-16T17:32:48Z,192.912,34,514256,17190,0.0,True,18.0,4,Submitted,True,942,1,9,28,0.272727,0.848485,0.272727
released_task_a919c7a583ab5954,django__django-11206,WARN_REPLAN_GUARD,59c1655839e2,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:32:50Z,2026-06-16T17:35:46Z,176.411,30,531268,18285,0.0,True,24.0,1,Submitted,True,1103,1,11,24,0.37931,0.827586,0.37931
released_task_a919c7a583ab5954,django__django-11206,HARD_STOP_GUARD,c78f69560bbc,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:35:47Z,2026-06-16T17:38:58Z,191.184,24,450928,19419,0.0,True,24.0,1,hard_stop_guard,True,1092,1,15,24,0.6,0.96,0.6
released_task_cab2f650d91f6374,scikit-learn__scikit-learn-10844,NO_GUARD,3ebefc7b1dad,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:38:59Z,2026-06-16T17:42:41Z,221.482,43,563427,12533,0.0,True,31.0,2,Submitted,True,631,1,10,39,0.238095,0.928571,0.238095
released_task_cab2f650d91f6374,scikit-learn__scikit-learn-10844,WARN_REPLAN_GUARD,d36770f82e0a,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:42:42Z,2026-06-16T17:45:26Z,164.467,31,338504,12152,0.0,True,16.0,3,Submitted,True,631,1,15,26,0.5,0.866667,0.5
released_task_cab2f650d91f6374,scikit-learn__scikit-learn-10844,HARD_STOP_GUARD,1ab2f8a2d500,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:45:27Z,2026-06-16T17:47:29Z,121.727,19,131513,7380,0.0,True,19.0,1,hard_stop_guard,True,631,1,8,17,0.421053,0.894737,0.421053
released_task_f45d0c7549f17baa,sympy__sympy-11618,NO_GUARD,bb2fb219ef96,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:47:30Z,2026-06-16T17:49:08Z,98.425,31,293026,6036,0.0,True,5.0,8,Submitted,True,1503,1,17,23,0.566667,0.766667,0.566667
released_task_f45d0c7549f17baa,sympy__sympy-11618,WARN_REPLAN_GUARD,ef7dbe9b8ec3,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:49:09Z,2026-06-16T17:50:39Z,89.624,35,316075,5866,0.0,True,5.0,13,Submitted,True,1273,1,23,25,0.676471,0.735294,0.676471
released_task_f45d0c7549f17baa,sympy__sympy-11618,HARD_STOP_GUARD,da0dfbd5a420,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:50:40Z,2026-06-16T17:50:49Z,9.129,5,10889,452,0.0,True,5.0,1,hard_stop_guard,False,0,0,2,2,0.4,0.4,0.4
released_task_58ded97d74649fee,sphinx-doc__sphinx-8551,NO_GUARD,1b4a81af397e,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:50:50Z,2026-06-16T17:55:25Z,274.842,50,864768,16048,0.0,True,6.0,15,LimitsExceeded,True,700,1,31,49,0.62,0.98,0.62
released_task_58ded97d74649fee,sphinx-doc__sphinx-8551,WARN_REPLAN_GUARD,c6bc59119d0a,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:55:26Z,2026-06-16T17:57:51Z,144.863,37,710282,9721,0.0,True,4.0,7,Submitted,True,838,1,18,43,0.4,0.955556,0.4
released_task_58ded97d74649fee,sphinx-doc__sphinx-8551,HARD_STOP_GUARD,723480fc53a1,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:57:52Z,2026-06-16T17:58:10Z,18.504,10,53374,1082,0.0,True,10.0,1,hard_stop_guard,False,0,0,5,9,0.5,0.9,0.5
released_task_6205c20339254394,django__django-13212,NO_GUARD,487b98110410,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T17:58:11Z,2026-06-16T18:01:03Z,172.003,50,1104012,11839,0.0,True,18.0,20,Submitted,True,7048,1,30,48,0.612245,0.979592,0.612245
released_task_6205c20339254394,django__django-13212,WARN_REPLAN_GUARD,149b417e11a4,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:01:05Z,2026-06-16T18:03:56Z,171.474,50,1240686,15562,0.0,True,5.0,9,LimitsExceeded,True,7522,2,21,38,0.42,0.76,0.42
released_task_6205c20339254394,django__django-13212,HARD_STOP_GUARD,1bb04e51de76,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:03:57Z,2026-06-16T18:04:09Z,12.339,4,16194,857,0.0,True,4.0,1,hard_stop_guard,False,0,0,2,1,0.333333,0.166667,0.333333
released_task_47d55095abaa47f9,django__django-16661,NO_GUARD,3d73e0547ad5,infrastructure_failed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:04:10Z,2026-06-16T18:04:16Z,6.029,0,0,0,0.0,False,,0,exception,False,0,0,0,0,0.0,0.0,0.0
released_task_47d55095abaa47f9,django__django-16661,WARN_REPLAN_GUARD,e29c7fc8e2b1,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:04:17Z,2026-06-16T18:08:53Z,275.482,50,884575,20936,0.0,True,12.0,11,LimitsExceeded,True,736,1,32,49,0.64,0.98,0.64
released_task_47d55095abaa47f9,django__django-16661,HARD_STOP_GUARD,543bb6eae52c,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:08:54Z,2026-06-16T18:11:42Z,168.458,17,194287,17841,0.0,True,17.0,1,hard_stop_guard,True,931,1,25,16,1.470588,0.941176,1.470588
released_task_565e882d2900a39c,django__django-11734,NO_GUARD,d45d60710c56,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:11:43Z,2026-06-16T18:15:34Z,230.613,50,946322,17142,0.0,True,3.0,14,LimitsExceeded,False,0,0,33,59,0.55,0.983333,0.55
released_task_565e882d2900a39c,django__django-11734,WARN_REPLAN_GUARD,2f7da13678d3,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:15:35Z,2026-06-16T18:25:24Z,588.466,50,1302379,55872,0.0,True,4.0,15,LimitsExceeded,False,0,0,35,54,0.625,0.964286,0.625
released_task_565e882d2900a39c,django__django-11734,HARD_STOP_GUARD,96f4538d5b0b,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:25:25Z,2026-06-16T18:25:35Z,10.187,3,7482,538,0.0,True,3.0,1,hard_stop_guard,False,0,0,3,6,0.428571,0.857143,0.428571
released_task_47d55095abaa47f9,django__django-16661,NO_GUARD,8da38f2b329b,completed,deepseek-v4-flash,mini-swe-agent,princeton-nlp/SWE-Bench_Verified:test,2026-06-16T18:26:19Z,2026-06-16T18:30:42Z,262.641,40,717302,22154,0.0,True,7.0,14,Submitted,True,932,1,24,38,0.615385,0.974359,0.615385
